2026-07-02,-6316.2,-899.4,586.77
2026-07-03,-5217.2,-887.9,594.22
2026-07-06,-657.5,-757.4,609.19
2026-07-09,1542.8,-672.6,609.48
2026-07-10,2834.9,-496.0,611.22
2026-07-11,2755.5,-495.5,612.0
2026-07-12,2734.6,-499.9,612.0
2026-07-13,-3231.9,-829.5,585.77
2026-07-14,-272.4,-623.2,600.99
2026-07-15,-660.2,-762.7,589.91
2026-07-16,-5943.5,-1230.4,564.91
2026-07-17,-7216.2,-762.7,557.71
2026-07-18,-7707.2,-774.6,555.55
2026-07-19,-7713.0,-772.4,555.55
2026-07-20,-7504.0,-896.9,559.21
2026-07-21,-1801.3,-705.5,583.91
2026-07-22,69.7,-615.5,589.11
