2026-08-08,549233.0,864364.0
2026-08-09,549018.0,864364.0
2026-08-10,464537.0,689282.0
2026-08-11,522367.0,753919.0
2026-08-12,563987.0,781871.0
2026-08-13,634361.0,795731.0
2026-08-14,442388.0,663727.0
2026-08-15,509008.0,763812.0
2026-08-16,509008.0,763715.0
2026-08-17,415301.0,695040.0
2026-08-18,523687.0,820825.0
2026-08-19,533169.0,696332.0
2026-08-20,851912.0,795475.0
2026-08-21,568913.0,790421.0
2026-08-22,643978.0,907615.0
2026-08-23,486332.0,696411.0
2026-08-24,486332.0,696411.0
2026-08-25,364082.0,526890.0
2026-08-26,290698.0,505157.0
2026-08-27,258078.0,376257.0
2026-08-28,590000.0,796517.0
2026-08-29,679579.0,941760.0
2026-08-30,679697.0,941418.0
2026-08-31,287074.0,392546.0
2026-09-01,615531.0,934569.0
