2026-06-16,93014.8,3931.2,,,
2026-06-17,68144.1,2742.5,,,
2026-06-18,31636.4,1465.6,,,
2026-06-19,5890.9,1466.9,-1.7,,
2026-06-20,8072.0,1764.0,-2.8,30406.1934,29920.0
2026-06-22,6394.7,1118.0,-3.2,30406.1934,29750.0
