2026-06-16,-207.4,-0.4,,,
2026-06-17,-283.9,-3.5,,,
2026-06-18,-264.8,-2.4,,,
2026-06-19,-124.0,-3.6,-2.4,,
2026-06-20,-109.0,-2.8,-2.4,1727.17,2000.0
2026-06-22,-106.4,-1.6,-1.2,1732.64,2000.0
