2026-06-17,73.5,73.0,,,
2026-06-18,68.0,14.9,,,
2026-06-19,72.5,15.2,-0.6,,
2026-06-20,72.3,15.4,1.0,28.3,28.0
2026-06-22,72.3,15.4,0.2,28.3,28.0
