2026-07-02,4.0,0.0,66.24
2026-07-03,10.4,0.3,70.27
2026-07-06,12.2,0.4,71.39
2026-07-09,8.3,0.4,66.97
2026-07-10,4.6,-0.2,67.27
2026-07-11,6.4,0.1,67.63
2026-07-12,7.9,0.1,68.31
2026-07-13,-14.6,-1.0,63.61
2026-07-14,-7.6,-1.1,65.2
2026-07-15,1.8,-0.8,66.75
2026-07-16,-13.8,-0.3,62.2
2026-07-17,-19.9,-0.1,60.02
2026-07-18,-21.5,-0.3,59.87
2026-07-19,-15.1,0.0,61.11
2026-07-20,-11.0,0.3,62.01
2026-07-21,-22.9,-0.6,60.2
2026-07-22,-29.0,-1.2,59.26
2026-07-23,-33.3,-1.0,57.97
2026-07-24,-33.7,-1.0,58.1
2026-07-25,-33.3,-0.9,58.06
2026-07-27,-37.9,-1.3,57.24
2026-07-30,-21.1,-0.6,55.37
2026-07-31,-32.6,-1.1,52.26
2026-08-01,-30.6,-0.9,52.02
2026-08-02,-27.6,-0.8,52.74
2026-08-03,-21.2,-0.7,54.46
2026-08-04,-17.9,-0.8,55.55
2026-08-05,-10.7,-0.4,57.25
2026-08-06,-16.2,-0.7,56.05
