2026-08-29,-24519.5,-6117.3,532.3,-0.0,-6447.5,-21580.5,-38916.0
2026-08-30,-24980.2,-6116.5,587.8,-0.0,-6567.0,-22190.7,-39495.7
2026-08-31,-24828.6,-6913.1,390.9,-0.0,-6832.9,-22246.9,-39962.8
2026-09-01,-32871.5,-14229.8,-3249.1,-0.0,-3300.2,-18594.1,-40045.0
2026-09-02,-33311.7,-13705.6,-2466.5,-0.0,-4766.7,-20752.4,-41447.3
2026-09-03,-28270.6,-7510.5,1547.2,-0.0,-8724.0,-25566.3,-43947.4
2026-09-05,-22330.1,-2173.2,3643.3,-0.0,-10029.2,-25767.6,-42892.8
2026-09-06,-22813.6,-2220.3,3805.3,-0.0,-10367.6,-26337.9,-43563.6
2026-09-07,-29663.9,-6937.8,3151.6,-0.0,-14822.6,-33470.9,-51712.3
2026-09-08,-23619.2,-4460.0,2283.3,-0.0,-9369.9,-25765.2,-43810.5
