2016-04-26,17.26
2016-04-27,17.06
2016-04-28,18.07
2016-04-29,19.3
2016-05-02,18.28
2016-05-03,19.02
2016-05-04,19.32
2016-05-05,19.14
2016-05-06,17.54
2016-05-09,17.38
2016-05-10,16.27
2016-05-11,17.16
2016-05-12,17.26
2016-05-13,17.1
2016-05-16,16.37
2016-05-17,17.6
2016-05-18,17.41
2016-05-19,17.88
2016-05-20,16.4
2016-05-23,16.85
2016-05-24,15.32
2016-05-25,15.01
2016-05-26,14.71
2016-05-27,14.55
2016-05-31,15.25
2016-06-01,15.39
2016-06-02,15.15
2016-06-03,15.03
2016-06-06,15.25
2016-06-07,15.26
2016-06-08,15.27
2016-06-09,15.68
2016-06-10,17.64
2016-06-13,20.61
2016-06-14,20.43
2016-06-15,20.19
2016-06-16,19.83
2016-06-17,20.25
2016-06-20,19.31
2016-06-21,19.59
2016-06-22,21.64
2016-06-23,18.21
2016-06-24,24.88
2016-06-27,24.39
2016-06-28,20.11
2016-06-29,18.47
2016-06-30,17.58
2016-07-01,16.83
2016-07-05,17.92
2016-07-06,17.49
2016-07-07,17.28
2016-07-08,15.74
2016-07-11,15.11
2016-07-12,15.09
2016-07-13,15.24
2016-07-14,14.66
2016-07-15,14.29
2016-07-18,14.71
2016-07-19,14.57
2016-07-20,14.27
2016-07-21,14.98
2016-07-22,14.59
2016-07-25,15.6
2016-07-26,15.93
2016-07-27,15.14
2016-07-28,14.84
2016-07-29,13.97
2016-08-01,14.52
2016-08-02,15.41
2016-08-03,15.18
2016-08-04,14.47
2016-08-05,13.77
2016-08-08,14.06
2016-08-09,14.19
2016-08-10,14.55
2016-08-11,14.31
2016-08-12,13.99
2016-08-15,14.01
2016-08-16,14.92
2016-08-17,14.76
2016-08-18,14.15
2016-08-19,13.42
2016-08-22,14.0
2016-08-23,14.21
2016-08-24,15.26
2016-08-25,15.36
2016-08-26,15.16
2016-08-29,15.0
2016-08-30,15.11
2016-08-31,15.34
2016-09-01,15.39
2016-09-02,14.32
2016-09-06,14.32
2016-09-07,13.89
2016-09-08,14.48
2016-09-09,17.96
2016-09-12,15.31
2016-09-13,17.95
2016-09-14,18.3
2016-09-15,16.39
2016-09-16,15.14
2016-09-19,16.11
2016-09-20,16.55
2016-09-21,14.98
2016-09-22,13.66
2016-09-23,13.98
2016-09-26,16.44
2016-09-27,15.09
2016-09-28,15.03
2016-09-29,16.23
2016-09-30,15.45
2016-10-03,15.86
2016-10-04,16.25
2016-10-05,15.86
2016-10-06,15.7
2016-10-07,15.66
2016-10-10,15.5
2016-10-11,17.02
2016-10-12,17.23
2016-10-13,17.65
2016-10-14,17.4
2016-10-17,17.58
2016-10-18,16.97
2016-10-19,16.41
2016-10-20,15.63
2016-10-21,15.37
2016-10-24,14.93
2016-10-25,15.88
2016-10-26,16.51
2016-10-27,17.33
2016-10-28,18.23
2016-10-31,19.32
2016-11-01,20.66
2016-11-02,21.24
2016-11-03,22.36
2016-11-04,23.03
2016-11-07,19.66
2016-11-08,20.2
2016-11-09,17.15
2016-11-10,19.07
2016-11-11,18.95
2016-11-14,19.7
2016-11-15,17.6
2016-11-16,17.3
2016-11-17,16.02
2016-11-18,15.51
2016-11-21,14.74
2016-11-22,14.28
2016-11-23,14.26
2016-11-25,14.39
2016-11-28,15.12
2016-11-29,14.94
2016-11-30,15.13
2016-12-01,17.18
2016-12-02,16.99
2016-12-05,15.87
2016-12-06,15.26
2016-12-07,15.2
2016-12-08,14.82
2016-12-09,14.27
2016-12-12,13.87
2016-12-13,14.33
2016-12-14,14.53
2016-12-15,14.21
2016-12-16,13.23
2016-12-19,13.11
2016-12-20,13.08
2016-12-21,13.26
2016-12-22,13.42
2016-12-23,13.24
2016-12-27,14.24
2016-12-28,15.4
2016-12-29,15.56
2016-12-30,16.68
2017-01-03,16.06
2017-01-04,15.18
2017-01-05,14.63
2017-01-06,13.85
2017-01-09,14.22
2017-01-10,14.13
2017-01-11,13.94
2017-01-12,13.86
2017-01-13,13.34
2017-01-17,13.88
2017-01-18,13.51
2017-01-19,14.06
2017-01-20,13.04
2017-01-23,13.49
2017-01-24,12.64
2017-01-25,12.65
2017-01-26,12.64
2017-01-27,12.3
2017-01-30,13.71
2017-01-31,14.29
2017-02-01,13.09
2017-02-02,13.63
2017-02-03,12.78
2017-02-06,13.01
2017-02-07,13.03
2017-02-08,12.92
2017-02-09,12.65
2017-02-10,12.31
2017-02-13,12.18
2017-02-14,11.69
2017-02-15,12.23
2017-02-16,12.74
2017-02-17,12.07
2017-02-21,12.98
2017-02-22,12.56
2017-02-23,13.29
2017-02-24,12.75
2017-02-27,13.19
2017-02-28,13.6
2017-03-01,12.9
2017-03-02,12.71
2017-03-03,11.77
2017-03-06,12.19
2017-03-07,12.13
2017-03-08,12.25
2017-03-09,12.47
2017-03-10,11.9
2017-03-13,11.19
2017-03-14,11.7
2017-03-15,11.28
2017-03-16,10.96
2017-03-17,10.57
2017-03-20,10.31
2017-03-21,12.5
2017-03-22,12.78
2017-03-23,13.7
2017-03-24,12.66
2017-03-27,12.78
2017-03-28,12.12
2017-03-29,11.53
2017-03-30,11.54
2017-03-31,11.75
2017-04-03,12.37
2017-04-04,12.15
2017-04-05,13.14
2017-04-06,12.73
2017-04-07,13.49
2017-04-10,14.22
2017-04-11,15.13
2017-04-12,15.56
2017-04-13,15.9
2017-04-17,15.24
2017-04-18,15.47
2017-04-19,15.47
2017-04-20,14.46
2017-04-21,14.87
2017-04-24,12.06
2017-04-25,12.01
2017-04-26,11.95
2017-04-27,11.11
2017-04-28,11.53
2017-05-01,12.2
2017-05-02,12.95
2017-05-03,11.98
2017-05-04,12.18
2017-05-05,12.31
2017-05-08,11.86
2017-05-09,12.67
2017-05-10,12.34
2017-05-11,12.76
2017-05-12,12.3
2017-05-15,12.03
2017-05-16,11.59
2017-05-17,16.46
2017-05-18,15.66
2017-05-19,13.86
2017-05-22,12.88
2017-05-23,12.75
2017-05-24,12.37
2017-05-25,12.58
2017-05-26,12.26
2017-05-30,12.9
2017-05-31,12.94
2017-06-01,12.69
2017-06-02,12.91
2017-06-05,13.2
2017-06-06,13.96
2017-06-07,14.05
2017-06-08,13.66
2017-06-09,18.13
2017-06-12,16.98
2017-06-13,15.1
2017-06-14,16.01
2017-06-15,16.2
2017-06-16,16.3
2017-06-19,14.6
2017-06-20,15.29
2017-06-21,14.76
2017-06-22,14.8
2017-06-23,14.47
2017-06-26,15.44
2017-06-27,17.26
2017-06-28,16.05
2017-06-29,18.43
2017-06-30,17.61
2017-07-03,18.74
2017-07-05,17.26
2017-07-06,18.0
2017-07-07,16.81
2017-07-10,16.7
2017-07-11,16.42
2017-07-12,15.1
2017-07-13,14.62
2017-07-14,13.8
2017-07-17,14.5
2017-07-18,13.9
2017-07-19,13.95
2017-07-20,14.36
