2026-06-16,3044156.8,64403.7,,,
2026-06-17,2359230.8,-8008.8,,,
2026-06-18,1525018.8,14072.8,,,
2026-06-19,-8370.2,-5155.9,-2.2,,
2026-06-20,40839.7,-4088.9,-2.2,7500.5801,7425.0
2026-06-22,13113.0,-13921.5,-4.6,7460.1001,7400.0
2026-06-23,-87491.1,-34337.2,-4.6,7372.7998,7405.0,-5.14
