2026-06-16,-1569.8,11.0,,,
2026-06-17,-2337.9,-53.7,,,
2026-06-18,-1512.2,-83.6,-4.6,,
2026-06-19,-1312.0,-81.7,-2.4,,
2026-06-20,-1110.6,-50.5,-1.2,63875.26,72000.0
