2026-08-08,824822.0,926012.0
2026-08-09,824822.0,926012.0
2026-08-10,705208.0,777683.0
2026-08-11,749970.0,835431.0
2026-08-12,806727.0,886292.0
2026-08-13,1203959.0,1078728.0
2026-08-14,846304.0,842726.0
2026-08-15,949032.0,930831.0
2026-08-16,949032.0,930831.0
2026-08-17,757868.0,1006973.0
2026-08-18,1006107.0,1243393.0
2026-08-19,1013838.0,1079550.0
2026-08-20,858358.0,1501102.0
2026-08-21,687144.0,862156.0
2026-08-22,780042.0,966064.0
2026-08-23,466682.0,548665.0
2026-08-24,466682.0,548665.0
2026-08-25,574338.0,562063.0
2026-08-26,408324.0,460023.0
2026-08-27,465905.0,615678.0
2026-08-28,796897.0,1081949.0
2026-08-29,898206.0,1202921.0
