2026-07-02,-46.5,-18.0,105.47
2026-07-03,-46.4,-18.1,105.47
2026-07-06,-49.7,-18.5,105.33
2026-07-09,-47.8,-18.0,105.47
2026-07-10,-86.9,-23.9,105.42
2026-07-11,-103.5,-24.4,105.3
2026-07-12,-103.5,-24.4,105.3
2026-07-13,-107.3,-25.3,105.3
2026-07-14,-102.8,-27.0,105.01
2026-07-15,-92.3,-26.1,105.39
2026-07-16,-88.4,-26.2,105.81
2026-07-17,-92.8,-26.0,105.55
2026-07-18,-92.8,-26.0,105.55
2026-07-19,-92.8,-25.8,105.61
2026-07-20,-92.7,-25.8,105.55
2026-07-21,-104.0,-27.9,105.37
2026-07-22,-99.7,-28.7,105.23
