2026-08-08,8312.8,8253.6
2026-08-09,1613.6,819.5
2026-08-10,8149.0,5930.9
2026-08-11,5828.3,5158.7
2026-08-12,11483.0,5428.1
2026-08-13,6438.0,4075.5
2026-08-14,13367.0,11019.5
2026-08-15,1860.2,1281.6
2026-08-16,1841.6,1106.8
2026-08-17,9956.0,6275.3
2026-08-18,5971.5,4134.4
2026-08-19,33890.1,14295.6
2026-08-20,52426.2,24715.5
2026-08-21,43882.1,34403.9
2026-08-22,46449.4,35347.4
2026-08-23,6151.1,3740.2
2026-08-24,6311.0,3871.8
2026-08-25,27657.2,20705.3
2026-08-25,27657.2,20705.3
2026-08-26,32437.5,14420.2
2026-08-27,12783.5,9930.8
2026-08-28,20306.8,12752.8
2026-08-29,20309.9,18771.8
2026-08-30,4215.3,3719.5
2026-08-31,9542.3,6882.4
2026-09-01,12998.3,10127.5
2026-09-02,12577.8,10862.4
2026-09-03,13829.9,6406.1
2026-09-05,18413.3,10975.6
