2026-08-29,-115.9,-15.6,9.0,-0.0,-26.6,-87.6,-205.5
2026-08-30,-129.6,-17.1,10.2,-0.0,-28.8,-92.2,-212.3
2026-08-31,7.8,86.9,56.0,-0.0,-74.9,-203.8,-410.8
2026-09-01,201.6,185.9,89.7,-0.0,-94.5,-232.0,-454.2
2026-09-02,130.1,109.8,55.3,-0.0,-69.7,-197.0,-428.7
2026-09-03,-54.3,29.1,31.5,-0.0,-75.4,-251.5,-547.2
2026-09-05,-80.6,20.1,26.4,-0.0,-46.0,-136.1,-302.0
2026-09-06,-93.8,21.2,29.1,-0.0,-49.3,-142.8,-313.4
2026-09-07,-164.0,0.5,28.8,-0.0,-58.9,-177.6,-397.5
2026-09-08,-17.3,88.8,59.9,-0.0,-81.1,-216.1,-423.5
2026-09-09,81.8,111.0,51.4,-0.0,-52.2,-128.5,-242.3
2026-09-12,-0.6,61.2,38.9,-0.0,-54.4,-156.1,-349.0
