2026-08-08,6355.0,13486.0
2026-08-09,6355.0,13486.0
2026-08-10,6001.0,7690.0
2026-08-11,4321.0,4834.0
2026-08-12,4741.0,7991.0
2026-08-13,8040.0,8319.0
2026-08-14,5445.0,6455.0
2026-08-15,7047.0,7509.0
2026-08-16,7047.0,7509.0
2026-08-17,5650.0,9083.0
2026-08-18,7697.0,8315.0
2026-08-19,8652.0,7017.0
2026-08-20,10624.0,10200.0
2026-08-21,9577.0,6088.0
2026-08-22,10910.0,6974.0
2026-08-23,7732.0,4211.0
2026-08-24,7732.0,4211.0
2026-08-25,4867.0,5479.0
2026-08-26,6021.0,3229.0
2026-08-27,8546.0,6805.0
2026-08-28,5275.0,7763.0
2026-08-29,6620.0,9114.0
2026-08-30,6620.0,9114.0
