2026-08-08,237477.0,82623.0
2026-08-09,237483.0,82623.0
2026-08-10,366298.0,79800.0
2026-08-11,196747.0,64118.0
2026-08-12,217795.0,52816.0
2026-08-13,162808.0,54345.0
2026-08-14,177343.0,41455.0
2026-08-15,182093.0,42647.0
2026-08-16,182097.0,42647.0
2026-08-17,205939.0,58801.0
2026-08-18,196259.0,62043.0
2026-08-19,329431.0,72998.0
2026-08-20,418043.0,116237.0
2026-08-21,386386.0,78258.0
2026-08-22,403067.0,82881.0
2026-08-23,371721.0,72885.0
2026-08-24,371721.0,72885.0
2026-08-25,259242.0,63309.0
2026-08-26,173460.0,46004.0
2026-08-27,273062.0,53661.0
2026-08-28,347758.0,104450.0
2026-08-29,360171.0,107319.0
2026-08-30,360288.0,106624.0
2026-08-31,96777.0,43126.0
2026-09-01,190392.0,119262.0
2026-09-02,126036.0,61387.0
2026-09-03,222054.0,69345.0
2026-09-05,107235.0,93510.0
2026-09-06,107235.0,93510.0
2026-09-07,107917.0,93649.0
2026-09-08,145513.0,54524.0
2026-09-09,250954.0,107921.0
2026-09-12,183279.0,64876.0
2026-09-13,183279.0,64876.0
2026-09-14,152927.0,70493.0
2026-09-15,180179.0,66167.0
2026-09-16,154431.0,92425.0
2026-09-17,216183.0,110996.0
2026-09-18,164078.0,82210.0
2026-09-19,168880.0,84757.0
2026-09-20,168880.0,84757.0
2026-09-21,116890.0,57923.0
2026-09-22,203041.0,73484.0
2026-09-23,203073.0,73484.0
