2026-08-29,-17.3,-2.2,5.3,-0.0,-21.1,-76.0,-133.3
2026-08-30,-20.1,-4.5,4.2,-0.0,-21.3,-80.3,-137.8
2026-08-31,-31.9,-9.1,3.1,-0.0,-22.1,-85.7,-137.6
2026-09-01,-37.9,-19.7,-4.2,-0.0,-11.8,-66.4,-143.2
2026-09-02,-82.3,-55.1,-17.2,-0.0,-12.8,-86.8,-171.2
2026-09-03,-51.1,-26.5,3.7,-0.0,-42.9,-138.6,-191.5
2026-09-05,-41.2,-17.3,-0.6,-0.0,-13.3,-48.2,-75.6
2026-09-06,-43.5,-19.2,-1.0,-0.0,-14.0,-51.4,-78.3
2026-09-07,-46.5,-22.6,-1.8,-0.0,-15.5,-58.5,-83.6
2026-09-08,-39.6,-15.6,0.8,-0.0,-15.2,-51.9,-78.0
2026-09-09,-32.6,-9.6,6.1,-0.0,-26.8,-78.7,-106.8
2026-09-12,-443.5,-208.9,-61.8,-0.0,15.9,-40.2,-189.8
