2026-08-08,56774.0,42721.0
2026-08-09,10199.0,5346.0
2026-08-10,37372.0,28874.0
2026-08-11,18453.0,14484.0
2026-08-12,24445.0,20122.0
2026-08-13,19405.0,16029.0
2026-08-14,22748.0,26839.0
2026-08-15,8215.0,8203.0
2026-08-16,9257.0,3770.0
2026-08-17,42243.0,17400.0
2026-08-18,30649.0,11947.0
2026-08-19,98829.0,60441.0
2026-08-20,171238.0,119568.0
2026-08-21,94155.0,66896.0
2026-08-22,122922.0,105402.0
2026-08-23,44092.0,10721.0
2026-08-24,47620.0,13378.0
2026-08-25,47311.0,38787.0
2026-08-26,62258.0,58531.0
2026-08-27,57408.0,56524.0
