2026-07-02,4180.5,224.8,55.49
2026-07-03,4482.0,251.5,55.62
2026-07-06,5233.7,278.7,56.08
2026-07-09,4274.1,168.3,55.45
2026-07-10,4550.4,161.7,55.73
2026-07-11,4283.5,152.7,55.71
2026-07-12,4276.9,153.0,55.71
2026-07-13,4929.9,198.8,56.02
2026-07-14,5172.2,236.4,56.22
2026-07-15,5839.3,227.9,56.52
2026-07-16,4969.7,177.5,56.59
2026-07-17,4665.3,154.7,56.29
2026-07-18,4202.6,139.1,56.26
2026-07-19,4202.6,139.1,56.26
2026-07-20,4351.4,141.4,56.05
2026-07-21,4358.7,119.3,56.12
2026-07-22,4220.2,109.2,56.0
2026-07-23,3795.7,84.1,55.72
2026-07-24,4231.3,106.6,56.23
2026-07-25,4039.4,105.2,56.31
2026-07-27,5042.2,131.6,56.86
2026-07-30,4812.5,102.3,56.98
2026-07-31,4985.3,110.5,57.1
2026-08-01,4223.6,89.8,56.94
2026-08-02,4223.6,89.8,56.94
2026-08-03,5173.5,135.4,57.33
2026-08-04,5822.6,157.0,57.96
2026-08-05,6030.1,166.0,58.08
2026-08-06,5547.6,125.8,57.7
2026-08-07,4882.6,85.7,57.66
2026-08-08,5024.6,90.1,57.6
2026-08-09,5024.6,90.1,57.6
2026-08-10,5365.2,99.2,57.7
2026-08-11,5871.4,106.0,57.87
2026-08-12,5234.0,116.4,57.95
2026-08-13,5092.6,132.0,58.26
2026-08-14,5385.2,111.3,58.21
