2026-08-29,-8987.5,-6965.6,-3656.9,-0.0,2082.4,1148.6,-676.1
2026-08-30,-9133.6,-7081.3,-3830.8,-0.0,2175.6,1057.6,-845.5
2026-08-31,-7359.0,-6064.0,-3513.0,-0.0,2698.2,2560.8,1234.7
2026-09-01,-5459.7,-4399.2,-2611.5,-0.0,3318.3,4683.5,3435.9
2026-09-02,-7581.7,-6117.1,-3449.9,-0.0,2397.0,1845.3,626.4
2026-09-03,-7918.2,-6294.3,-3706.7,-0.0,1958.0,929.5,-288.7
2026-09-05,-9522.4,-7304.8,-2753.3,-0.0,558.6,-285.1,-1371.6
2026-09-06,-9750.6,-7582.6,-2847.6,-0.0,440.1,-487.0,-1607.1
2026-09-07,-9821.8,-7482.2,-2716.1,-0.0,218.2,-830.6,-1906.6
2026-09-08,-9272.6,-7291.5,-2939.9,-0.0,662.8,-344.1,-1460.5
2026-09-09,-7546.7,-6543.9,-3647.8,-0.0,2513.8,2346.6,1120.0
2026-09-12,-17899.3,-12632.0,-5667.9,-0.0,3748.8,3519.0,-836.1
