2026-06-17,82.3,20.3
2026-06-18,86.8,16.2
2026-06-19,86.6,15.3,-2.4
2026-06-20,64.7,16.3,-1.9,56.85,56.0
2026-06-22,64.7,16.3,-1.9,56.85,56.0
