2026-08-08,6619.0,1169.0
2026-08-09,6619.0,1169.0
2026-08-10,27700.0,3658.0
2026-08-11,6965.0,1925.0
2026-08-12,7390.0,2070.0
2026-08-13,13363.0,7997.0
2026-08-14,740.0,29.0
2026-08-15,12298.0,3579.0
2026-08-16,12298.0,3579.0
2026-08-17,11944.0,6998.0
2026-08-18,11130.0,3788.0
2026-08-19,18023.0,4373.0
2026-08-20,12287.0,3374.0
2026-08-21,13364.0,1863.0
2026-08-22,18367.0,3438.0
2026-08-23,17305.0,3505.0
2026-08-24,17305.0,3505.0
2026-08-25,19143.0,3589.0
2026-08-26,99040.0,5534.0
2026-08-27,48744.0,5081.0
2026-08-28,14079.0,1749.0
2026-08-29,14079.0,1749.0
2026-08-30,24147.0,3618.0
2026-08-31,9414.0,2093.0
2026-09-01,20210.0,3892.0
2026-09-02,17590.0,3042.0
2026-09-03,24322.0,6529.0
2026-09-05,16162.0,4826.0
