2026-08-29,-397.7,-293.6,-103.7,-0.0,-328.4,-847.5,-968.3
2026-08-30,-413.0,-312.3,-120.0,-0.0,-342.2,-871.4,-988.9
2026-08-31,-503.9,-423.6,-229.4,-0.0,-218.9,-955.3,-1128.7
2026-09-01,-421.8,-355.6,-187.7,-0.0,-13.9,-737.0,-1051.9
2026-09-02,-497.0,-427.9,-203.8,-0.0,-276.4,-1047.1,-1253.2
2026-09-03,-562.6,-444.7,-100.4,-0.0,-696.6,-1180.0,-1298.4
2026-09-05,-372.4,-303.6,-151.0,-0.0,-110.5,-429.8,-540.0
2026-09-06,-382.8,-316.5,-161.9,-0.0,-116.7,-444.3,-553.3
2026-09-07,-409.9,-329.2,-155.4,-0.0,-240.8,-556.2,-654.8
2026-09-08,-329.4,-286.3,-139.8,-0.0,1.4,-403.2,-556.2
2026-09-09,-319.8,-300.0,-146.2,-0.0,-81.2,-646.5,-874.6
2026-09-12,-1235.2,-821.5,-267.5,-0.0,-143.5,-867.4,-1377.2
2026-09-13,-1262.3,-856.5,-282.5,-0.0,-149.8,-911.3,-1420.7
2026-09-14,-1234.1,-877.5,-318.6,-0.0,-120.7,-881.4,-1417.1
2026-09-15,-1255.8,-953.7,-426.6,-0.0,42.5,-739.4,-1406.3
2026-09-16,-1245.6,-960.4,-510.6,-0.0,148.1,-554.6,-1431.5
2026-09-17,-1352.9,-1106.1,-523.0,-0.0,-308.8,-1168.6,-1938.0
2026-09-18,-2655.0,-1310.8,-407.5,-0.0,-98.5,-934.0,-2425.7
2026-09-19,-362.0,-291.4,-98.9,-0.0,-170.2,-582.3,-862.8
2026-09-20,-364.2,-294.4,-100.5,-0.0,-171.2,-584.6,-866.1
