2026-08-29,-801977.7,-367176.0,-85345.6,-0.0,-124450.2,-418053.4,-785082.9
2026-08-30,-807180.4,-369784.0,-83940.8,-0.0,-127960.9,-426636.6,-796170.2
2026-08-31,-770833.8,-374705.8,-113964.1,-0.0,-74725.7,-349012.7,-702999.9
2026-09-01,-822936.8,-420186.7,-150254.3,-0.0,-25982.5,-381867.5,-876692.5
2026-09-02,-864623.6,-429188.4,-135725.2,-0.0,-68050.3,-353003.7,-731620.9
2026-09-03,-794447.4,-329173.6,-47281.5,-0.0,-175272.1,-475559.8,-832767.0
2026-09-05,-750573.3,-341880.7,-81303.4,-0.0,-144622.0,-430393.3,-793990.5
2026-09-06,-756879.4,-347870.0,-83375.1,-0.0,-152058.8,-440755.8,-807411.8
2026-09-07,-908166.8,-456747.0,-124910.7,-0.0,-190103.6,-523157.0,-912218.3
2026-09-08,-822879.3,-403632.2,-129028.9,-0.0,-94149.1,-408369.3,-802310.8
2026-09-09,-879890.1,-448275.7,-157829.8,-0.0,-26748.4,-332153.0,-750699.2
