2026-08-08,12439.0,59560.0
2026-08-09,12439.0,59560.0
2026-08-10,5800.0,8834.0
2026-08-11,2727.0,2637.0
2026-08-12,12573.0,10954.0
2026-08-13,12764.0,9636.0
2026-08-14,8637.0,50914.0
2026-08-15,9690.0,51343.0
2026-08-16,9690.0,51343.0
2026-08-17,10948.0,12859.0
2026-08-18,6321.0,13072.0
2026-08-19,7364.0,9861.0
2026-08-20,7756.0,19066.0
2026-08-21,2463.0,12025.0
2026-08-22,2556.0,12124.0
2026-08-23,2556.0,12124.0
2026-08-24,2556.0,12124.0
2026-08-25,7061.0,17513.0
2026-08-26,4782.0,6620.0
2026-08-27,9529.0,8559.0
2026-08-28,2623.0,18347.0
2026-08-29,2623.0,18347.0
2026-08-30,3203.0,19792.0
2026-08-31,1452.0,3748.0
2026-09-01,6922.0,16722.0
