2026-08-08,60900.0,62057.0
2026-08-09,60900.0,62057.0
2026-08-10,132364.0,89749.0
2026-08-11,58933.0,39815.0
2026-08-12,46297.0,35219.0
2026-08-13,54849.0,44433.0
2026-08-14,70002.0,40980.0
2026-08-15,71623.0,41644.0
2026-08-16,71623.0,41644.0
2026-08-17,87154.0,40639.0
2026-08-18,51604.0,37638.0
2026-08-19,46523.0,29517.0
2026-08-20,97395.0,59645.0
2026-08-21,80197.0,43364.0
2026-08-22,87514.0,48114.0
2026-08-23,87514.0,48114.0
2026-08-24,87514.0,48114.0
2026-08-25,37137.0,62969.0
2026-08-26,44055.0,43684.0
2026-08-27,61538.0,31242.0
2026-08-28,36807.0,17757.0
2026-08-29,39093.0,18429.0
2026-08-30,39092.0,18429.0
2026-08-31,36331.0,40348.0
2026-09-01,130911.0,93714.0
2026-09-02,80211.0,83939.0
2026-09-03,99703.0,97199.0
