2026-07-02,75.6,17.4,28.3
2026-07-03,74.6,17.8,28.33
2026-07-06,76.2,18.2,28.34
2026-07-09,81.7,21.0,28.36
2026-07-10,85.2,20.5,28.33
2026-07-11,79.7,20.7,28.39
2026-07-12,79.7,20.7,28.39
2026-07-13,80.3,21.0,28.41
2026-07-14,80.3,21.0,28.41
2026-07-15,77.5,23.1,28.39
2026-07-16,77.5,23.1,28.39
2026-07-17,50.3,19.5,28.34
2026-07-18,50.3,19.5,28.34
2026-07-19,50.3,19.5,28.34
2026-07-20,56.9,20.1,28.33
2026-07-21,58.4,21.1,28.44
2026-07-22,58.4,21.1,28.44
2026-07-23,74.3,25.6,28.56
2026-07-24,85.0,26.9,28.57
2026-07-25,85.0,26.9,28.57
2026-07-27,68.6,23.7,28.59
2026-07-30,51.3,22.9,28.49
2026-07-31,55.7,18.8,28.14
2026-08-01,55.7,18.8,28.14
2026-08-02,55.7,18.8,28.14
2026-08-03,51.0,17.1,28.13
