2026-08-29,-284.6,-163.0,-69.7,-0.0,74.7,193.9,402.5
2026-08-30,-286.3,-165.1,-70.8,-0.0,76.2,198.2,412.4
2026-08-31,-335.0,-186.3,-78.0,-0.0,80.9,204.9,407.3
2026-09-01,-373.8,-185.5,-71.9,-0.0,67.0,156.5,272.1
2026-09-02,-368.4,-203.8,-84.7,-0.0,87.0,218.1,425.9
2026-09-03,-287.8,-172.0,-75.3,-0.0,82.8,218.0,458.3
2026-09-05,-322.3,-193.3,-84.7,-0.0,93.2,244.9,512.0
2026-09-06,-321.4,-194.8,-85.9,-0.0,95.2,251.4,527.9
2026-09-07,-402.9,-226.5,-94.4,-0.0,96.0,242.3,457.1
2026-09-08,-435.9,-240.7,-99.3,-0.0,100.1,246.1,461.3
2026-09-09,-466.2,-238.0,-93.4,-0.0,87.9,204.8,348.1
