2026-06-25,15.0
2026-06-26,14.3
2026-06-29,13.9
2026-06-30,13.3
2026-07-01,13.0
2026-07-02,13.3
2026-07-03,13.0
2026-07-06,13.0
2026-07-09,12.4
2026-07-10,12.3
2026-07-11,12.1
2026-07-12,12.3
2026-07-13,13.4
2026-07-14,13.0
2026-07-15,12.4
2026-07-16,12.9
2026-07-17,13.6
2026-07-18,13.6
2026-07-19,13.5
2026-07-20,13.7
2026-07-21,13.1
2026-07-22,12.8
2026-07-23,14.1
2026-07-24,13.8
2026-07-25,13.8
2026-07-27,14.3
2026-07-30,13.7
2026-07-31,12.2
2026-08-01,12.2
2026-08-02,12.5
2026-08-03,12.8
2026-08-04,13.9
2026-08-05,13.3
2026-08-06,12.6
2026-08-07,12.2
2026-08-08,12.2
2026-08-09,12.2
2026-08-10,12.6
2026-08-11,12.4
2026-08-12,11.7
2026-08-13,11.7
