2026-08-29,1.3,1.0,0.4,-0.0,-0.3,-0.6,-0.6
2026-08-30,1.3,1.0,0.4,-0.0,-0.3,-0.6,-0.6
2026-08-31,1.6,1.5,0.6,-0.0,-0.3,-0.4,-0.1
2026-09-01,0.7,0.6,0.3,-0.0,-0.3,-0.7,-0.9
2026-09-02,0.8,1.0,0.5,-0.0,-0.5,-0.8,-0.4
2026-09-03,0.1,0.6,0.4,-0.0,-0.4,-0.6,0.1
2026-09-05,0.5,1.0,0.7,-0.0,-0.8,-1.0,-0.4
2026-09-06,0.6,1.0,0.7,-0.0,-0.8,-1.0,-0.4
2026-09-07,0.6,1.0,0.8,-0.0,-0.8,-1.0,-0.4
2026-09-08,0.5,0.6,0.4,-0.0,-0.5,-0.9,-0.6
2026-09-09,0.4,0.4,0.2,-0.0,-0.3,-0.7,-1.1
2026-09-12,1.8,1.7,1.0,-0.0,-1.2,-2.3,-3.2
2026-09-13,1.7,1.7,1.1,-0.0,-1.2,-2.4,-3.3
2026-09-14,1.4,1.3,0.7,-0.0,-0.7,-1.6,-2.0
2026-09-15,1.4,1.4,0.8,-0.0,-0.9,-1.8,-2.3
2026-09-16,1.9,1.5,0.7,-0.0,-0.9,-2.4,-4.4
2026-09-17,1.8,1.6,0.8,-0.0,-0.9,-2.3,-4.1
2026-09-18,-1.3,-0.9,-0.4,-0.0,0.4,1.0,1.9
2026-09-19,-1.2,-0.9,-0.4,-0.0,0.4,1.0,1.9
