2026-08-08,31756.0,40004.0
2026-08-09,31756.0,40004.0
2026-08-10,105630.0,68053.0
2026-08-11,74114.0,42112.0
2026-08-12,77554.0,116593.0
2026-08-13,72314.0,72433.0
2026-08-14,83122.0,50649.0
2026-08-15,92980.0,54259.0
2026-08-16,92980.0,54259.0
2026-08-17,115322.0,53992.0
2026-08-18,101443.0,50027.0
2026-08-19,73611.0,75615.0
2026-08-20,66813.0,52357.0
2026-08-21,39213.0,42468.0
2026-08-22,39718.0,43365.0
2026-08-23,37665.0,40590.0
2026-08-24,37665.0,40590.0
2026-08-25,29402.0,61553.0
2026-08-26,64840.0,76499.0
2026-08-27,84114.0,142095.0
2026-08-28,45787.0,75862.0
2026-08-29,50826.0,79101.0
2026-08-30,50707.0,79101.0
2026-08-31,45014.0,40238.0
2026-09-01,115394.0,118868.0
2026-09-02,62033.0,52876.0
